seq1	lang1	label1
no amount of ar@@ ty theori@@ zing the special effects are ' german expres@@ sionist , ' according to the press notes can render it anything but lau@@ gha@@ ble	en	0
a well executed spy thriller	en	1
lisa rin@@ z@@ ler 's cinematography may be lovely , but love liza 's tale itself virtually collap@@ ses into an inhal@@ ant black@@ out , maintaining consciousness just long enough to achieve cal@@ low preten@@ sion	en	0
the trailer is a riot	en	1
this clo@@ ying , voices from the other side story is hell	en	0
alas , getting there is not even half the interest	en	0
a chilly , broo@@ ding but quietly reson@@ ant psychological study of domestic tension and un@@ happiness	en	1
the result is somewhat satisfying it still comes from spiel@@ berg , who has never made anything that was n't at least watch@@ able	en	1
i 'll go out on a limb	en	1
defl@@ ated ending aside , there 's much to recommend the film	en	1
sheridan is painfully bad , a fourth rate jim car@@ rey who does n't understand the difference between dumb fun and just plain dumb	en	0
as im@@ probable as this premise may seem , ab@@ bass 's under@@ stated , shining performance offers us the sense that on some elemental level , li@@ lia deeply wants to break free of her old life	en	1
maybe le@@ blanc thought , " hey , the movie about the baseball playing monkey was worse " 	en	0
gives an intriguing twist to the french coming of age genre	en	1
he nonetheless appreci@@ ates the art and reveals a music scene that transc@@ ends culture and race	en	1
escapes the precious tra@@ ppings of most romantic comedies , in@@ fu@@ sing into the story very real , complicated emotions	en	1
full of bland hotels , highways , parking lots , with some glimp@@ ses of nature and family warmth , time out is a discre@@ et moan of despair about ent@@ ra@@ pment in the maze of modern life	en	0
a naturally funny film , home movie makes you cra@@ ve chris smith 's next movie	en	1
director hoffman , his writer and k@@ line 's agent should serve detention	en	0
the quir@@ ky and rec@@ essive char@@ ms of co stars martin donovan and mary louise parker help overcome the problematic script	en	1
it 's a min@@ dless action flick with a twist far better suited to video viewing than the multiple@@ x	en	0
as an entertainment destination for the general public , kung po@@ w sets a new bench@@ mark for lam@@ eness	en	0
grac@@ ed with the kind of social texture and realism that would be foreign in american teen comedies	en	1
l@@ rb allen rr@@ b manages to breathe life into this somewhat tired premise	en	1
the truth about charlie is that it 's a braz@@ enly mis@@ guided project	en	0
with little visible talent and no energy , colin han@@ ks is in bad need of major acting lessons and maybe a little coffee	en	0
this movie feel more like a non stop cry for attention , than an attempt at any kind of satisfying entertainment	en	0
exhi@@ lar@@ ating but blat@@ antly biased	en	1
a mostly believ@@ able , re@@ fresh@@ ingly low key and quietly inspir@@ ational little sports drama	en	1
rarely , a movie is more than a movie	en	1
how this one escaped the lifetime network i 'll never know	en	0
to some eyes this will seem like a recycling of cli@@ ch s , an assassin 's greatest hits	en	0
less funny than it should be and less funny than it thinks it is	en	0
an ach@@ ingly enthr@@ alling premise , the film is hin@@ dered by uneven dialogue and plot lap@@ ses	en	0
the in@@ nate theat@@ rics that provide its thri@@ lls and extreme emotions lose their lu@@ ster when flattened on@@ screen	en	0
a gentle and eng@@ ro@@ ssing character study	en	1
slu@@ gg@@ ish , ton@@ ally uneven	en	0
ultimately , the film amounts to being lectured to by tech ge@@ eks , if you 're up for that sort of thing	en	0
the film is un@@ done by an@@ ach@@ ron@@ istic quick ed@@ its and occasional jar@@ ring glimp@@ ses of a modern theater audience watching the events un@@ fold	en	0
what could have easily become a cold , calculated exercise in post@@ modern pas@@ tic@@ he winds up a powerful and deeply moving example of melo@@ dramatic movi@@ em@@ aking	en	1
russell lacks the visual pan@@ ache , the comic touch , and perhaps the budget of som@@ mers 's title bout features	en	0
some remarkable achi@@ val film about how shanghai l@@ rb of all places rr@@ b served jews who escaped the holocaust	en	1
 " interview " loses its overall sense of mystery and becomes a tv episode rather than a documentary that you actually buy into	en	0
an old fashioned but emotionally stirring adventure tale of the kind they rarely make anymore	en	1
intelligent and moving	en	1
a bo@@ dice ri@@ pper for intellectuals	en	1
it 's fun , wis@@ py , wise and surprisingly in@@ offensive for a film about a teen in love with his step@@ mom	en	1
the narrator and the other characters try to convince us that acting trans@@ figures esther , but she 's never seen speaking on stage one feels cheated , and esther seems to remain an unchanged dul@@ lard	en	0
time out is exi@@ st@@ ential drama without any of the preten@@ sion associated with the term	en	1
guilty of the worst sin of attribu@@ table to a movie like this it 's not scary in the slightest	en	0
pep@@ pering this urban study with references to norwegian folk@@ tales , vill@@ en@@ eu@@ ve creates in ma@@ el@@ strom a world where the bizarre is credible and the real turns magical	en	1
elling builds gradually until you feel fully embraced by this gentle comedy	en	1
k@@ wan is a master of shadow , quie@@ tude , and room noise , and lan yu is a dis@@ arm@@ ingly lived in movie	en	1
mary@@ am is a small film , but it offers large rewards	en	1
ya yas everywhere will forgive the flaws and love the film	en	1
a styli@@ stic ro@@ mp that 's always fun to watch	en	1
you can tell almost immediately that welcome to col@@ lin@@ wood is n't going to j@@ ell	en	0
a shim@@ mer@@ ingly lovely coming of age portrait , shot in art@@ ful , wat@@ ery tones of blue , green and brown	en	1
its impressive images of cre@@ mat@@ orium chimney fires and stacks of dead bodies are under@@ mined by the movie 's presentation , which is way too stag@@ y	en	0
there 's a heavy stench of ' been there , done that ' hanging over the film	en	0
an affection@@ ately goo@@ fy satire that 's un@@ afraid to throw elbows when necessary	en	1
but never mind all that the boo@@ bs are fanta@@ sti	en	1
at every opportunity to do something clever , the film goes right over the edge and kills every sense of believ@@ ability all you have left is a no surprise series of explosions and violence while ban@@ der@@ as looks like he 's not trying to laugh at how bad it	en	0
stress ' dumb '	en	0
katz 's documentary does n't have much pan@@ ache , but with material this rich it does n't need it	en	1
deadly dull , pointless meditation on lo@@ sers in a gone to seed hotel	en	0
hu@@ p@@ pert and gir@@ ar@@ dot give performances of exceptional honesty	en	1
where 's the movie here ?	en	0
an un@@ sophisticated sci fi drama that takes itself all too seriously	en	0
whether this is art im@@ itating life or life im@@ itating art , it 's an unhappy situation all around	en	0
it does n't take a rocket scientist to figure out that this is a mormon family movie , and a sapp@@ y , pre@@ ach@@ y one at that	en	0
this makes minority report necessary viewing for sci fi fans , as the film has some of the best special effects ever	en	1
if you really want to understand what this story is really all about , you 're far better served by the source material	en	0
swimming is above all about a young woman 's face , and by casting an actress whose face projects that woman 's doubts and year@@ nings , it succee@@ ds	en	1
mat@@ te@@ i 's under@@ developed effort here is nothing but a convenient convey@@ or belt of broo@@ ding personalities that parade about as if they were coming back from stock character camp a dro@@ w@@ sy drama inf@@ atu@@ ated by its own preten@@ tious self examination	en	0
' the war of the roses , ' trailer trash style	en	0
the power@@ puff girls arrive on the big screen with their super powers , their super simple animation and their super doo@@ per ador@@ ability intact	en	1
origin@@ ality is so@@ rely lacking	en	0
it trusts the story it sets out to tell	en	1
the film has a kind of hard , cold effect	en	0
strip it of all its excess debris , and you 'd have a 90 minute , four star movie	en	1
while there 's likely very little crossover appeal to those without much interest in the eliza@@ beth@@ ans l@@ rb as well as rank frustration from those in the know about ru@@ bb@@ o 's dum@@ bed down tactics rr@@ b , much ado about something is an am@@ ic@@ able endeavor	en	1
did we really need a remake of " char@@ ade ? " 	en	0
stevens has a flair for dialogue comedy , the film operates nicely off the element of surprise , and the large cast is solid	en	1
the mystery of enig@@ ma is how a rich historical subject , combined with so much first rate talent could have yielded such a flat , plo@@ dding picture	en	0
all leather pants augmented boo@@ bs , ha@@ wn is hil@@ arious as she tries to resu@@ sc@@ itate the fun loving liber@@ tine lost somewhere inside the conservative , hand@@ bag clutching sar@@ and@@ on	en	1
throughout , mr audi@@ ard 's direction is fluid and quick	en	1
the observations of this social economic urban environment are can@@ ny and spic@@ ed with irony	en	1
while in@@ som@@ nia is in many ways a conventional , even predictable remake , nolan 's penetrating under@@ current of cerebral and cinem@@ an@@ tic flair l@@ ends l@@ rb it rr@@ b stimul@@ ating depth	en	1
undoubtedly the sc@@ ari@@ est movie ever made about tattoos	en	1
in the pile of useless ac@@ tion@@ ers from mtv sch@@ mu@@ cks who do n't know how to tell a story for more than four minutes	en	0
watching a brian de@@ pal@@ ma movie is like watching an alfred hitchcock movie after drinking twelve beers	en	0
